"paperID","Article.Title","DOI","Pub_Year","Source.Title","Authors","latitude_site_decimal","longitude_site_decimal","Open_access","Data_access","survey","tot_area","BIOME_NAME","ECO_NAME","biome_keep","area_keep","district_keep","cor.lat","cor.long","cor.country","dists","tot.auth","prop.India"
"A2800","Relationship between size hierarchy and density of trees in a tropical dry deciduous forest of western India","https://doi.org/10.1111/j.1654-1103.2007.tb02551.x",2007,"JOURNAL OF VEGETATION SCIENCE","Bagchi, S",26,76,"y","n","plot-based or transects",0.00777544181763474,"Tropical & Subtropical Dry Broadleaf Forests","Khathiar-Gir dry deciduous forests",1,1,1,43.0345102,-76.1366182,"United States of America",11839.73,NA,NA
"A2803","Carbon sequestration with land-use cover change in a Himalayan watershed","https://doi.org/10.1016/j.geoderma.2007.02.016",2007,"GEODERMA","Sharma, P; Rai, SC",27.203,88.37,"n","n","plot-based or transects",0.0054,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,28.688279,77.214811,"India",1108.94,1,1
"A2804","Above-ground biomass estimation in ten tropical dry evergreen forest sites of peninsular India","https://doi.org/10.1016/j.biombioe.2006.08.006",2007,"BIOMASS & BIOENERGY","Mani, S; Parthasarathy, N",10.25,78.83,"n","n","plot-based or transects",0.1,"Deserts & Xeric Shrublands","Deccan thorn scrub forests",1,1,1,12.0182619,79.8568461,"India",226.55,1,1
"A2814","Carbon sequestration: estimation of carbon stock in natural forests using geospatial technology in the Eastern Ghats of Tamil Nadu, India","no DOI (manual)",2007,"CURRENT SCIENCE","Ramachandran, A; Jayakumar, S; Haroon, RM; Bhaskaran, A; Arockiasamy, DI",11.33,78.375,"y","n","plot-based or transects",0.05,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,13.0826802,80.2707184,"India",283.91,5,1
"A2825","Analysis of ENVISAT ASAR data for forest parameter retrieval and forest type classification - a case study over deciduous forests of central India","https://doi.org/10.1080/01431160701253295 ",2007,"INTERNATIONAL JOURNAL OF REMOTE SENSING","Chand, TRK; Badarinath, KVS",20.0873801,79.4483668,"n","n","plot-based or transects",0.0092,"Tropical & Subtropical Dry Broadleaf Forests","Central Deccan Plateau dry deciduous forests",1,1,1,15.9128998,79.7399875,"India",465.72,1,1
"A2839","An assessment of sample-based estimators of tree species richness in two wet tropical forest compartments in Panama and India","https://doi.org/10.1505/ifor.8.4.417",2006,"INTERNATIONAL FORESTRY REVIEW","Magnussen, S; Pelissier, R; He, F; Ramesh, BR",12.5,75.65,"n","n","unsure",0.0312,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,48.4587554,-123.3966937,"Canada",12995.8,1,0
"A2840","Patterns of tree growth in relation to environmental variability in the tropical dry deciduous forest at Mudumalai, southern India","https://doi.org/10.1007/BF02708418",2006,"JOURNAL OF BIOSCIENCES","Nath, CD; Dattaraja, HS; Suresh, HS; Joshi, NV; Sukumar, R",11.59694,76.535,"y","n","plot-based or transects",0.5,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,0,1,13.0140114,77.565762,"India",193.52,1,1
"A2841","Tree species diversity and distribution patterns in tropical forests of Garo Hills","no DOI (manual)",2006,"CURRENT SCIENCE","Kumar, A; Marcot, BG; Saxena, A",25.33361111,90.50027778,"y","n","plot-based or transects",0.35,"Tropical & Subtropical Moist Broadleaf Forests","Meghalaya subtropical forests",1,1,1,28.604077,77.2116108,"India",1366.87,3,0.666666666666667
"A2850","Tree density, basal area and species diversity in a disturbed dry tropical forest of northern India: implications for conservation","https://doi.org/10.1017/S0376892906003237",2006,"ENVIRONMENTAL CONSERVATION","Sagar, R; Singh, JS",24.27611111,83.10361112,"y","n","plot-based or transects",0.15,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,25.2774555,83.0019211,"India",111.94,1,1
"A2857","Biodiversity conservation in sacred groves of Manipur, northeast India: population structure and regeneration status of woody species","https://doi.org/10.1007/s10531-004-6901-0",2006,"BIODIVERSITY AND CONSERVATION","Khumbongmayum, AD; Khan, M; Tripathi, RS",25.16694444,94.00027778,"y","n","plot-based or transects",0.016,"Tropical & Subtropical Moist Broadleaf Forests","Mizoram-Manipur-Kachin rain forests",1,1,1,27.1262059,93.7390674,"India",219.66,NA,NA
"A2863","Aboveground tree biomass in a recovering tropical sal (Shorea robusta Gaertn. f.) forest of Eastern Ghats, India","https://doi.org/10.1016/j.biombioe.2006.01.003",2006,"BIOMASS & BIOENERGY","Behera, SK; Misra, MK",20.12694,84.11611,"unsure","n","plot-based or transects",0.04,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,19.3016903,84.8830194,"India",122.06,1,1
"A2866","Tree diversity and stand structure in inland and coastal tropical dry evergreen forests of peninsular India","link",2006,"CURRENT SCIENCE","Mani, S; Parthasarathy, N",11.75,79.65,"y","n","plot-based or transects",0.1,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,1,1,12.0182619,79.8568461,"India",37.41,1,1
"A2872","Effects of habitat structure and adjacent habitats on birds in tropical rainforest fragments and shaded plantations in the Western Ghats, India","https://doi.org/10.1007/s10531-005-2352-5",2006,"BIODIVERSITY AND CONSERVATION","Raman, TRS",10.39166667,77.10833334,"y","y","plot-based or transects",0.00196349540849362,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,1,1,12.3310299,76.6113954,"India",222.6,1,1
"A2875","Seed size: a key trait determining species distribution and diversity of dry tropical forest in northern India","https://doi.org/10.1016/j.actao.2005.10.003",2006,"ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","Khurana, E; Sagar, R; Singh, JS",24.27611111,83.10361112,"y","y","plot-based or transects",0.15,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,25.2774555,83.0019211,"India",111.94,1,1
"A2891","Estimation of forest biomass using envisat - ASAR data","https://doi.org/10.1117/12.693304",2006,"MICROWAVE REMOTE SENSING OF THE ATMOSPHERE AND ENVIRONMENT V","Jha, CS; Rangaswamy, M; Vyjayanthi, N; Murthy, MSR",15.17,74.73,"n","n","plot-based or transects",0.012,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,15.9128998,79.7399875,"India",543.63,4,1
"A2899","Landscape approach to biodiversity conservation of sacred groves in the Western Ghats of India","https://doi.org/10.1111/j.1523-1739.2005.00248.x",2005,"CONSERVATION BIOLOGY","Bhagwat, SA; Kushalappa, CG; Williams, PH; Brown, ND",12.4,75.775,"n","n","plot-based or transects",NA,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,51.7575874,-1.250965,"United Kingdom",8046.08,4,0.25
"A2903","Tree species diversity and composition in logged and unlogged rainforest of Kudremukh National Park, South India",NA,2005,"Journal of Environmental Biology","Nagaraja, B.C.; Somashakar, R.K.; Raj, Bunty",13.33,75.25,"n","n","plot-based or transects",NA,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,12.9504095,77.5024372,"India",247.8,1,1
"A2906","Effects of biomass extraction on vegetation structure, diversity and composition of forests in Sariska Tiger Reserve, India","https://doi.org/10.1017/S0376892905002316 ",2005,"ENVIRONMENTAL CONSERVATION","Kumar, R; Shahabuddin, G",27.3086605,76.4251958,"y","y","plot-based or transects",0.00942477796076938,"Tropical & Subtropical Dry Broadleaf Forests","Khathiar-Gir dry deciduous forests",1,1,1,28.688279,77.214811,"India",172.07,3,1
"A2911","Vegetation analysis and tree population structure of tropical wet evergreen forests in and around Namdapha National Park, northeast India","https://doi.org/10.1007/s10531-004-4361-1",2005,"BIODIVERSITY AND CONSERVATION","Nath, PC; Arunachalam, A; Khan, ML; Arunachalam, K; Barbhuiya, AR",27.51,96.6,"n","y","plot-based or transects",0.0085,"Temperate Broadleaf & Mixed Forests","Eastern Himalayan broadleaf forests",1,1,1,27.1178324,93.7485874,"India",285.38,5,1
"A2914","The relationship between bird communities and habitat - A study along a trekking corridor in the Sikkim Himalaya","https://doi.org/10.1659/02764741(2005)025[0235:TRBBCA]2.0.CO;2",2005,"MOUNTAIN RESEARCH AND DEVELOPMENT","Chettri, N; Deb, DC; Sharma, E; Jackson, R",27.5,88.16666667,"y","n","plot-based or transects",0.0228,"Montane Grasslands & Shrublands","Eastern Himalayan alpine shrub and meadows",1,1,1,27.7172453,85.3239605,"Nepal",281.45,4,0.25
"A2920","Tree population changes in a tropical dry evergreen forest of south India over a decade (1992-2002)","https://doi.org/10.1007/s10531-004-9649-7 ",2005,"BIODIVERSITY AND CONSERVATION","Venkateswaran, R; Parthasarathy, N",12.05,79.866667,"y","y","plot-based or transects",0.02,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,1,1,12.0182619,79.8568461,"India",3.69,1,1
"A2921","Sacred groves of Manipur, northeast India: biodiversity value, status and strategies for their conservation","https://doi.org/10.1007/s10531-004-0530-5",2005,"BIODIVERSITY AND CONSERVATION","Khumbongmayum, AD; Khan, ML; Tripathi, RS",24.75,93.833333,"n","n","plot-based or transects",0.016,"Tropical & Subtropical Moist Broadleaf Forests","Mizoram-Manipur-Kachin rain forests",1,1,1,27.1262059,93.7390674,"India",264.69,3,1
"A2929","Structure, diversity, and regeneration of tropical dry deciduous forest of northern India","https://doi.org/10.1007/s10531-004-0671-6",2005,"BIODIVERSITY AND CONSERVATION","Sagar, R; Singh, JS",24.33,84,"y","unsure","plot-based or transects",0.03,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,25.2774555,83.0019211,"India",145.93,1,1
"A2933","Changes in rain forest tree diversity, dominance and rarity across a seasonality gradient in the Western Ghats, India","https://doi.org/10.1111/j.1365-2699.2005.01165.x",2005,"JOURNAL OF BIOGEOGRAPHY","Davidar, P; Puyravaud, JP; Leigh, EG",11.625,77,"y","n","plot-based or transects",0.036,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,1,1,8.9613962,-79.5631537,"Panama",16576.14,5,0.2
"A2934","The role of revegetation for rehabilitation of sodic soils in Semiarid Subtropical Forest, India","https://doi.org/10.1111/j.1526-100X.2005.00005.x ",2005,"RESTORATION ECOLOGY","Tripathi, KP; Singh, B",26.750919,80.888702,"y","y","plot-based or transects",0.0034,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,26.8562834,80.948002,"India",13.13,1,1
"A2935","Biodiversity assessment of trees in five inland tropical dry evergreen forests of peninsular India","https://doi.org/10.1017/S1477200004001604",2005,"SYSTEMATICS AND BIODIVERSITY","Mani, S; Parthasarathy, N",10.25,78.83,"y","n","plot-based or transects",0.05,"Deserts & Xeric Shrublands","Deccan thorn scrub forests",1,1,1,12.0182619,79.8568461,"India",226.55,1,1
"A2951","Estimating species richness at large spatial scales using data from small discrete plots","https://doi.org/10.1111/j.0906-7590.2004.03790.x",2004,"ECOGRAPHY","Krishnamani, R; Kumar, A; Harte, J",11.5,76,"n","n","plot-based or transects",0.012,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,11.0390221,76.87642,"India",108.57,3,0.666666666666667
"A2960","The diversity of life-form type, habitat preference and phenology of the endemics in the Goa region of the Western Ghats, India","https://doi.org/10.1111/j.1365-2699.2004.01067.x",2004,"JOURNAL OF BIOGEOGRAPHY","Joshi, VC; Janarthanam, MK",15.80027778,74.33694444,"n","unsure","checklist",NA,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats moist deciduous forests",1,1,1,34.3662913,-89.5379826,"United States of America",14197.65,1,1
"A2965","The effect of introduced herbivores on vegetation in the Andaman Islands","https://www.jstor.org/stable/pdf/24109319.pdf",2004,"CURRENT SCIENCE","Ali, R",11.56833,92.6125,"unsure","n","plot-based or transects",0.00675,"Tropical & Subtropical Moist Broadleaf Forests","Andaman Islands rain forests",1,1,1,11.9369401,79.8356517,"India",1392.98,1,1
"A2971","Local plant species depletion in a tropical dry deciduous forest of northern India","https://doi.org/10.1017/S0376892904001031",2004,"ENVIRONMENTAL CONSERVATION","Sagar, R; Singh, JS",24.33,84,"y","n","plot-based or transects",0.03,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,0,1,25.2774555,83.0019211,"India",145.93,1,1
"A2974","Effects of anthropogenic disturbance on plant diversity and community structure of a sacred grove in Meghalaya, northeast India","https://doi.org/10.1023/B:BIOC.0000006509.31571.a0",2004,"BIODIVERSITY AND CONSERVATION","Mishra, BP; Tripathi, OP; Tripathi, RS; Pandey, HN",25.32556,91.88,"unsure","n","plot-based or transects",0.0045,"Tropical & Subtropical Moist Broadleaf Forests","Meghalaya subtropical forests",1,1,1,25.6116774,91.8992403,"India",31.91,1,1
"A2996","Topographic variation and stand heterogeneity in a wet evergreen forest of India","https://doi.org/10.1017/S0266467403006096",2003,"JOURNAL OF TROPICAL ECOLOGY","Robert, A; Moravie, MA",12.5,75.65,"n","unsure","plot-based or transects",0.0444,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,43.7169537,7.2665999,"France",7327.57,2,0
"A3010","Rain forest expansion mediated by successional processes in vegetation thickets in the Western Ghats of India","https://doi.org/10.1046/j.1365-2699.2003.00882.x",2003,"JOURNAL OF BIOGEOGRAPHY","Puyravaud, JP; Dufour, C; Aravajy, S",14,74.75,"y","y","plot-based or transects",0.0021,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,8.9613962,-79.5631537,"Panama",16218.71,1,1
"A3013","Human disturbance and forest diversity in the Tansa Valley, India","https://doi.org/10.1023/A:1022834722091",2003,"BIODIVERSITY AND CONSERVATION","Veach, R; Lee, D; Philippi, T",19.60002778,73.23336111,"y","n","checklist",NA,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats moist deciduous forests",1,1,1,45.4948363,-73.5779128,"Canada",12051.88,4,0.25
"A3020","Tree diversity in sacred groves of the Jaintia hills in Meghalaya, northeast India","https://doi.org/10.1023/A:1022401012824",2003,"BIODIVERSITY AND CONSERVATION","Upadhaya, K; Pandey, HN; Law, PS; Tripathi, RS",25.5,92.35,"n","y","plot-based or transects",0.005,"Tropical & Subtropical Moist Broadleaf Forests","Meghalaya subtropical forests",1,1,1,25.6131418,91.8981471,"India",47.09,1,1
"A3022","Woody species diversity of four sacred groves in the Pondicherry region of South India","https://doi.org/10.1023/A:1021926002101",2003,"BIODIVERSITY AND CONSERVATION","Ramanujam, MP; Cyril, KPK",11.65,79.73,"y","n","plot-based or transects",NA,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,1,1,11.9513059,79.7936217,"India",34.25,2,1
"A3024","Patterns in woody species diversity, richness and partitioning of diversity in forest communities of tropical deciduous forest biome","https://doi.org/10.1034/j.1600-0587.2003.03411.x",2003,"ECOGRAPHY","Saha, S",22.405,78.115,"y","n","plot-based or transects",0.056,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,41.8689431,-87.6486317,"United States of America",12733.7,1,1
"A3027","Carbon stock dynamics in the tropical rain forests of the Uttara Kannada district, Western Ghats, India","https://doi.org/10.1504/IJEP.2003.003746 ",2003,"INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION","Bhat, DM; Murali, KS; Ravindranath, NH",14.716667,74.658334,"n","n","plot-based or transects",0.08,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,11.9369401,79.8356517,"India",640.46,3,1
"A3050","Impact of firewood extraction on tree structure, regeneration and woody biomass productivity in a trekking corridor of the Sikkim Himalaya","https://doi.org/10.1659/0276-4741(2002)022[0150:IOFEOT]2.0.CO;2",2002,"MOUNTAIN RESEARCH AND DEVELOPMENT","Chettri, N; Sharma, E; Deb, DC; Sundriyal, RC",27.4167,88.2,"y","n","plot-based or transects",0.01,"Temperate Broadleaf & Mixed Forests","Eastern Himalayan broadleaf forests",1,1,1,26.6864133,88.3139894,"India",82.08,1,1
"A3059","Density-dependence in common tree species in a tropical dry forest in Mudumalai, southern India","https://doi.org/10.1111/j.1654-1103.2002.tb02022.x",2002,"JOURNAL OF VEGETATION SCIENCE","John, R; Dattaraja, HS; Suresh, HS; Sukumar, R",11.5714585,76.5240537,"y","n","plot-based or transects",NA,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,0,1,13.0140114,77.565762,"India",196.53,1,1
"A3067","A case of high tree diversity in a sal (Shorea robusta)-dominated lowland forest of Eastern Himalaya: Floristic composition, regeneration and conservation","https://www.jstor.org/stable/24106397",2001,"CURRENT SCIENCE","Shankar, U",26.85,88.43,"y","n","plot-based or transects",0.004,"Tropical & Subtropical Moist Broadleaf Forests","Himalayan subtropical broadleaf forests",1,1,1,25.6131418,91.8981471,"India",372.66,1,1
"A3077","Plant biodiversity of two tropical dry evergreen forests in the Pondicherry region of South India and the role of belief systems in their conservation","https://doi.org/10.1023/A:1016637627623",2001,"BIODIVERSITY AND CONSERVATION","Ramanujam, MP; Kadamban, D",12,79.8,"unsure","n","plot-based or transects",0.02,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,1,1,11.9513059,79.7936217,"India",5.46,2,1
